customer_id,gender,senior_citizen,tenure_months,monthly_charges,contract_type,internet_service,online_security,tech_support,payment_method,support_calls,total_charges,churn
656,Male,0,55,110.77,Month-to-month,Fiber optic,0,1,UPI,0,6092.35,1
657,Male,0,48,119.66,Month-to-month,DSL,0,0,Bank transfer,7,5743.68,1
658,Male,0,22,90.04,Month-to-month,Fiber optic,0,0,Credit card,4,1980.88,0
659,Female,0,27,97.04,Month-to-month,DSL,0,0,Credit card,6,2620.08,1
660,Female,1,67,53.73,Month-to-month,Fiber optic,1,0,Debit Card,6,3599.91,1
661,Female,0,13,114.16,Month-to-month,DSL,0,1,UPI,6,1484.08,0
662,Male,0,45,72.97,Month-to-month,Fiber optic,1,0,Debit Card,6,3283.65,1
663,Male,0,10,93.24,Month-to-month,DSL,0,1,Bank transfer,5,932.4,1
664,Female,0,9,112.41,Month-to-month,DSL,0,0,Credit card,2,1011.69,1
665,Male,0,54,117.52,Month-to-month,Fiber optic,0,0,Bank transfer,7,6346.08,1
666,Male,1,27,103.32,Month-to-month,DSL,0,0,UPI,0,2789.64,1
667,Female,0,34,50.3,Month-to-month,Fiber optic,0,0,Debit Card,3,1710.2,0
668,Female,0,1,116.65,Month-to-month,No,0,0,UPI,6,116.65,1
669,Male,0,32,82.81,Month-to-month,Fiber optic,0,0,Bank transfer,1,2649.92,1
670,Male,1,71,113.06,Month-to-month,DSL,0,0,Debit Card,6,8027.26,1
671,Male,0,67,87.61,Month-to-month,Fiber optic,0,0,UPI,6,5869.87,1
672,Female,0,20,50.72,Month-to-month,Fiber optic,1,1,Bank transfer,1,1014.4,1
673,Female,0,35,57.0,Month-to-month,Fiber optic,0,0,UPI,5,1995.0,1
674,Female,0,17,75.05,Month-to-month,DSL,0,0,Credit card,1,1275.85,1
675,Female,1,18,99.0,Month-to-month,Fiber optic,1,1,Debit Card,1,1782.0,0
676,Male,1,45,51.8,One year,Fiber optic,0,0,Debit Card,5,2331.0,1
677,Female,0,53,77.97,Month-to-month,DSL,1,1,Debit Card,1,4132.41,1
678,Female,1,68,54.56,Month-to-month,DSL,1,1,Credit card,0,3710.08,0
679,Female,0,65,101.58,Two year,Fiber optic,1,0,Debit Card,6,6602.7,1
680,Female,1,1,66.67,Month-to-month,Fiber optic,0,1,Credit card,2,66.67,0
681,Female,0,58,27.67,Month-to-month,No,1,1,Debit Card,5,1604.86,1
682,Male,0,26,36.61,Two year,Fiber optic,1,1,UPI,3,951.86,0
683,Male,0,20,26.11,One year,DSL,0,1,UPI,5,522.2,0
684,Female,0,10,69.93,Month-to-month,DSL,0,0,UPI,4,699.3,1
685,Male,0,59,30.63,Month-to-month,No,0,1,UPI,3,1807.17,1
686,Female,0,41,31.41,Month-to-month,No,1,0,Credit card,4,1287.81,0
687,Female,0,5,114.1,Month-to-month,No,0,0,Bank transfer,7,570.5,1
688,Male,0,65,107.27,Month-to-month,Fiber optic,1,0,Bank transfer,7,6972.55,1
689,Male,0,17,65.21,Month-to-month,DSL,0,0,UPI,5,1108.57,1
690,Female,0,22,118.58,Month-to-month,Fiber optic,1,0,Bank transfer,4,2608.76,1
691,Female,1,41,20.02,Two year,Fiber optic,0,1,Bank transfer,3,820.82,1
692,Female,0,68,81.4,Two year,DSL,0,1,Debit Card,0,5535.2,0
693,Male,0,69,81.64,Month-to-month,Fiber optic,0,0,Credit card,5,5633.16,1
694,Female,0,11,65.74,One year,DSL,0,1,UPI,5,723.14,0
695,Female,1,56,59.69,Month-to-month,DSL,0,1,Bank transfer,1,3342.64,1
696,Female,0,51,65.54,Two year,Fiber optic,0,0,Bank transfer,5,3342.54,1
697,Male,0,21,61.5,Month-to-month,Fiber optic,0,0,UPI,6,1291.5,0
698,Female,0,26,93.05,Month-to-month,Fiber optic,1,1,Debit Card,7,2419.3,1
699,Female,1,19,33.54,Month-to-month,DSL,1,1,UPI,6,637.26,0
700,Male,0,60,39.76,Month-to-month,DSL,0,1,Debit Card,5,2385.6,0
701,Female,0,71,38.05,Month-to-month,DSL,0,1,Bank transfer,7,2701.55,1
702,Female,0,47,46.25,One year,DSL,0,0,Credit card,7,2173.75,1
703,Male,1,71,72.53,One year,DSL,1,0,Debit Card,0,5149.63,0
704,Female,0,26,31.12,Month-to-month,Fiber optic,0,0,Debit Card,1,809.12,0
705,Male,0,40,106.82,Month-to-month,Fiber optic,0,0,UPI,2,4272.8,1
706,Male,1,5,49.74,Month-to-month,Fiber optic,0,1,Bank transfer,4,248.7,1
707,Female,0,21,36.25,Two year,No,1,1,Credit card,3,761.25,0
708,Female,0,4,87.56,Two year,Fiber optic,0,0,UPI,2,350.24,1
709,Female,0,23,23.81,Two year,DSL,1,1,UPI,1,547.63,0
710,Female,0,15,82.0,Two year,DSL,0,0,Credit card,6,1230.0,1
711,Male,0,8,89.82,Month-to-month,Fiber optic,0,1,Bank transfer,6,718.56,1
712,Female,0,41,41.49,Month-to-month,Fiber optic,0,1,Credit card,6,1701.09,0
713,Male,0,19,24.2,Month-to-month,Fiber optic,0,1,UPI,0,459.8,0
714,Female,0,46,56.36,Two year,Fiber optic,0,1,UPI,7,2592.56,0
715,Female,1,28,29.86,Month-to-month,No,0,0,Debit Card,6,836.08,1
716,Female,0,68,31.65,Month-to-month,No,0,1,Credit card,3,2152.2,0
717,Male,1,15,45.43,One year,Fiber optic,0,1,Credit card,4,681.45,0
718,Female,0,37,49.55,Month-to-month,DSL,0,0,Credit card,5,1833.35,1
719,Female,1,1,73.0,Month-to-month,No,1,1,UPI,5,73.0,0
720,Female,0,67,87.84,One year,Fiber optic,0,1,Bank transfer,2,5885.28,0
721,Female,0,24,79.28,Month-to-month,DSL,0,0,UPI,4,1902.72,1
722,Male,0,27,34.84,Month-to-month,Fiber optic,0,0,Debit Card,1,940.68,1
723,Female,1,40,37.21,One year,Fiber optic,0,1,UPI,4,1488.4,0
724,Male,0,63,107.88,One year,Fiber optic,0,1,UPI,0,6796.44,0
725,Male,0,61,75.84,Two year,Fiber optic,0,0,UPI,2,4626.24,1
726,Male,0,36,106.99,Month-to-month,DSL,0,0,Debit Card,2,3851.64,0
727,Male,0,24,57.15,Month-to-month,No,0,0,Credit card,0,1371.6,1
728,Male,0,24,81.44,One year,Fiber optic,1,1,Bank transfer,4,1954.56,0
729,Male,0,4,72.37,Month-to-month,Fiber optic,0,1,Bank transfer,6,289.48,1
730,Female,0,67,51.91,Month-to-month,DSL,0,0,Debit Card,0,3477.97,0
731,Male,0,34,66.99,One year,DSL,0,0,Credit card,6,2277.66,0
732,Male,0,57,70.25,Month-to-month,Fiber optic,0,0,Credit card,3,4004.25,1
733,Male,0,49,40.08,Month-to-month,DSL,1,1,Debit Card,0,1963.92,1
734,Female,0,53,51.5,Month-to-month,DSL,0,0,UPI,6,2729.5,1
735,Female,0,23,99.14,Month-to-month,Fiber optic,0,0,Credit card,4,2280.22,1
736,Male,0,69,111.58,Month-to-month,Fiber optic,0,0,Bank transfer,6,7699.02,1
737,Female,0,53,55.98,Month-to-month,Fiber optic,0,1,Debit Card,0,2966.94,1
738,Male,0,62,50.7,One year,DSL,0,0,Bank transfer,1,3143.4,1
739,Male,0,41,39.52,Two year,Fiber optic,0,0,UPI,5,1620.32,0
740,Female,0,57,87.85,Month-to-month,Fiber optic,0,1,Debit Card,0,5007.45,0
741,Male,0,60,52.31,Month-to-month,DSL,0,0,Bank transfer,5,3138.6,1
742,Female,0,54,118.77,Month-to-month,DSL,0,0,Bank transfer,0,6413.58,1
743,Female,0,70,52.57,Month-to-month,Fiber optic,0,1,UPI,4,3679.9,1
744,Male,0,57,59.41,One year,No,0,0,Debit Card,3,3386.37,0
745,Male,0,10,80.33,One year,Fiber optic,1,0,Credit card,3,803.3,1
746,Female,0,40,100.17,One year,DSL,0,0,Credit card,5,4006.8,1
747,Male,0,7,66.95,Month-to-month,DSL,0,1,Bank transfer,7,468.65,1
748,Male,0,38,62.27,Month-to-month,Fiber optic,0,0,UPI,7,2366.26,1
749,Male,0,61,119.56,Month-to-month,DSL,0,1,Bank transfer,4,7293.16,1
750,Female,1,3,21.05,Month-to-month,Fiber optic,0,0,UPI,6,63.15,1
751,Female,0,51,109.51,One year,Fiber optic,1,0,Credit card,4,5585.01,0
752,Male,0,47,34.91,Two year,DSL,1,1,Bank transfer,7,1640.77,0
753,Female,0,68,98.59,Month-to-month,Fiber optic,0,1,Bank transfer,4,6704.12,1
754,Female,0,38,81.79,One year,Fiber optic,0,0,UPI,1,3108.02,0
755,Female,0,36,54.18,Month-to-month,Fiber optic,0,1,Debit Card,2,1950.48,1
756,Female,0,41,107.39,Month-to-month,DSL,0,0,UPI,7,4402.99,1
757,Female,0,69,21.29,Month-to-month,DSL,1,0,Debit Card,7,1469.01,0
758,Male,0,13,42.67,Month-to-month,Fiber optic,0,0,Credit card,0,554.71,1
759,Male,0,58,76.69,Month-to-month,Fiber optic,0,1,Bank transfer,4,4448.02,1
760,Male,0,50,55.15,One year,DSL,0,0,Bank transfer,4,2757.5,0
761,Female,0,30,81.04,Two year,DSL,0,0,UPI,4,2431.2,1
762,Female,0,62,22.41,Month-to-month,DSL,1,0,UPI,3,1389.42,1
763,Male,1,25,31.65,Month-to-month,No,0,0,Credit card,4,791.25,0
764,Female,0,27,32.71,Two year,Fiber optic,0,1,Credit card,7,883.17,0
765,Male,0,51,38.93,One year,No,0,1,Debit Card,0,1985.43,0
766,Male,0,57,65.93,One year,DSL,1,1,Credit card,6,3758.01,0
767,Male,0,47,95.21,Month-to-month,No,1,0,Credit card,6,4474.87,1
768,Female,1,39,110.55,Two year,DSL,0,0,Credit card,4,4311.45,1
769,Female,0,16,103.54,Month-to-month,Fiber optic,0,1,Credit card,0,1656.64,1
770,Male,1,22,39.69,One year,Fiber optic,0,1,Debit Card,1,873.18,1
771,Male,0,54,64.12,Month-to-month,DSL,0,0,Credit card,6,3462.48,0
772,Male,1,21,39.94,One year,Fiber optic,0,1,Debit Card,7,838.74,0
773,Male,0,16,46.45,Month-to-month,DSL,0,1,UPI,2,743.2,0
774,Female,0,59,70.35,Month-to-month,DSL,0,1,Bank transfer,3,4150.65,0
775,Female,0,31,26.81,Month-to-month,Fiber optic,0,0,UPI,0,831.11,1
776,Male,0,42,41.82,Month-to-month,Fiber optic,1,0,Credit card,6,1756.44,1
777,Male,0,32,113.54,One year,Fiber optic,0,0,Bank transfer,6,3633.28,1
778,Female,0,59,66.61,Two year,Fiber optic,0,0,Credit card,5,3929.99,0
779,Female,0,34,64.54,Two year,Fiber optic,0,0,Credit card,1,2194.36,1
780,Male,0,9,21.46,Month-to-month,DSL,0,0,UPI,2,193.14,0
781,Male,0,11,44.74,One year,DSL,0,1,Credit card,2,492.14,0
782,Male,0,10,106.63,One year,No,1,0,UPI,2,1066.3,1
783,Female,0,17,36.46,Month-to-month,DSL,0,0,Credit card,7,619.82,1
784,Female,0,68,61.51,Month-to-month,Fiber optic,1,1,Debit Card,0,4182.68,0
785,Female,0,48,21.43,One year,DSL,0,1,Bank transfer,1,1028.64,1
786,Male,0,52,67.83,Two year,Fiber optic,0,1,UPI,4,3527.16,0
787,Male,0,25,22.1,One year,Fiber optic,0,0,UPI,5,552.5,1
788,Female,0,21,101.96,Month-to-month,DSL,0,1,Bank transfer,1,2141.16,1
789,Female,0,65,102.49,Month-to-month,DSL,0,0,UPI,1,6661.85,1
790,Male,0,63,98.77,Month-to-month,Fiber optic,1,0,Bank transfer,6,6222.51,1
791,Female,0,51,48.34,One year,DSL,1,1,Debit Card,1,2465.34,0
792,Female,0,36,103.72,One year,DSL,1,0,Credit card,0,3733.92,1
793,Male,0,66,74.3,Month-to-month,Fiber optic,1,0,Debit Card,5,4903.8,0
794,Female,0,15,57.38,Two year,DSL,1,0,Credit card,0,860.7,0
795,Male,1,39,82.53,Month-to-month,Fiber optic,0,0,Bank transfer,5,3218.67,1
796,Male,0,70,21.23,Two year,Fiber optic,0,0,Debit Card,5,1486.1,1
797,Male,0,1,34.3,Month-to-month,DSL,0,1,Credit card,6,34.3,1
798,Male,0,23,94.23,Month-to-month,Fiber optic,0,0,Bank transfer,0,2167.29,1
799,Male,0,39,44.42,Month-to-month,Fiber optic,1,1,Credit card,5,1732.38,1
800,Male,0,57,79.8,Month-to-month,DSL,0,0,UPI,1,4548.6,0
801,Male,1,34,58.51,Month-to-month,Fiber optic,0,0,UPI,0,1989.34,1
802,Female,0,41,105.48,Month-to-month,DSL,1,0,Bank transfer,5,4324.68,0
803,Male,0,13,115.24,Month-to-month,DSL,0,0,Credit card,7,1498.12,1
804,Male,1,70,108.36,One year,DSL,0,1,UPI,2,7585.2,0
805,Female,0,6,47.06,Month-to-month,DSL,1,0,Debit Card,0,282.36,1
806,Female,0,52,39.42,Month-to-month,DSL,1,0,Credit card,6,2049.84,0
807,Female,0,3,67.44,Month-to-month,Fiber optic,0,1,Credit card,7,202.32,1
808,Male,0,63,20.73,One year,Fiber optic,1,0,UPI,7,1305.99,1
809,Female,0,49,22.58,Month-to-month,Fiber optic,1,1,UPI,3,1106.42,0
810,Male,1,47,75.33,Two year,Fiber optic,1,1,Bank transfer,0,3540.51,0
811,Male,0,55,72.04,One year,Fiber optic,1,0,Credit card,7,3962.2,1
812,Male,0,64,119.46,Month-to-month,Fiber optic,0,0,Debit Card,0,7645.44,1
813,Male,0,65,40.18,Month-to-month,Fiber optic,0,0,UPI,0,2611.7,1
814,Female,0,67,45.81,Month-to-month,DSL,0,1,Credit card,5,3069.27,0
815,Female,0,15,31.35,Month-to-month,Fiber optic,0,0,UPI,0,470.25,0
816,Male,0,32,111.75,Two year,DSL,0,0,Bank transfer,3,3576.0,0
817,Male,0,68,97.78,Two year,DSL,0,0,Credit card,4,6649.04,0
818,Male,0,18,102.23,Month-to-month,Fiber optic,0,0,Credit card,0,1840.14,0
819,Female,0,43,110.28,Month-to-month,DSL,0,0,Bank transfer,2,4742.04,1
820,Male,0,35,72.49,One year,DSL,0,1,Debit Card,3,2537.15,0
821,Male,0,58,65.12,One year,Fiber optic,1,0,UPI,4,3776.96,0
822,Female,0,33,53.04,Month-to-month,Fiber optic,0,1,Bank transfer,5,1750.32,0
823,Female,0,14,78.92,Month-to-month,Fiber optic,0,1,Credit card,0,1104.88,0
824,Male,1,34,65.43,Month-to-month,Fiber optic,0,0,Bank transfer,4,2224.62,1
825,Female,0,61,65.16,One year,DSL,0,0,Credit card,2,3974.76,0
826,Female,0,4,113.69,Month-to-month,DSL,1,0,Bank transfer,3,454.76,1
827,Male,0,59,118.4,Month-to-month,Fiber optic,0,1,Debit Card,3,6985.6,0
828,Female,0,29,99.65,Two year,DSL,0,0,Credit card,5,2889.85,1
829,Male,0,6,95.68,One year,Fiber optic,0,1,Bank transfer,5,574.08,1
830,Female,0,49,88.06,Two year,DSL,0,1,Debit Card,5,4314.94,0
831,Male,0,40,36.61,Month-to-month,Fiber optic,0,0,Debit Card,4,1464.4,1
832,Male,0,65,25.91,Month-to-month,Fiber optic,0,1,UPI,0,1684.15,1
833,Male,0,69,89.07,Two year,Fiber optic,0,0,Credit card,1,6145.83,0
834,Female,0,27,92.88,Month-to-month,Fiber optic,1,1,UPI,7,2507.76,0
835,Male,1,6,24.7,Month-to-month,Fiber optic,0,0,Debit Card,3,148.2,1
836,Female,0,13,112.81,Month-to-month,DSL,0,0,UPI,1,1466.53,0
837,Male,0,64,29.11,Month-to-month,DSL,0,0,UPI,6,1863.04,1
838,Male,0,62,48.59,Month-to-month,DSL,0,1,Bank transfer,3,3012.58,0
839,Female,0,19,87.24,Two year,Fiber optic,0,0,UPI,7,1657.56,0
840,Male,0,43,36.99,Two year,DSL,0,1,Debit Card,5,1590.57,0
841,Male,0,20,25.54,Two year,Fiber optic,1,0,UPI,7,510.8,0
842,Female,1,68,53.11,Month-to-month,DSL,0,0,Credit card,0,3611.48,1
843,Male,0,44,96.6,Month-to-month,Fiber optic,1,0,Bank transfer,0,4250.4,1
844,Male,0,23,61.37,Month-to-month,Fiber optic,0,0,Debit Card,3,1411.51,0
845,Male,0,2,85.3,Two year,DSL,1,0,UPI,4,170.6,1
846,Male,0,22,77.96,Month-to-month,DSL,0,0,Credit card,6,1715.12,1
847,Female,0,57,22.22,One year,DSL,1,1,Debit Card,7,1266.54,0
848,Female,0,7,118.85,One year,Fiber optic,0,0,UPI,5,831.95,1
849,Male,0,56,24.14,Month-to-month,Fiber optic,1,0,Bank transfer,0,1351.84,1
850,Female,1,67,116.78,Month-to-month,DSL,1,0,UPI,6,7824.26,0
851,Male,0,16,74.99,Two year,Fiber optic,0,1,Debit Card,6,1199.84,1
852,Female,0,51,116.32,Two year,DSL,0,0,Debit Card,0,5932.32,0
853,Male,0,12,31.48,Month-to-month,Fiber optic,1,0,Debit Card,2,377.76,1
854,Male,0,53,69.04,Month-to-month,Fiber optic,0,0,Credit card,7,3659.12,1
855,Male,0,5,36.95,Two year,Fiber optic,0,1,UPI,6,184.75,1
856,Male,0,27,25.1,Month-to-month,DSL,1,1,UPI,0,677.7,1
857,Male,0,12,81.75,Month-to-month,Fiber optic,0,0,UPI,2,981.0,1
858,Male,0,17,40.78,Month-to-month,Fiber optic,0,0,Bank transfer,0,693.26,1
859,Female,0,6,78.77,Month-to-month,DSL,0,1,Credit card,0,472.62,1
860,Male,0,5,31.24,Month-to-month,DSL,1,1,Credit card,6,156.2,0
861,Female,1,57,53.2,Month-to-month,Fiber optic,0,1,Bank transfer,4,3032.4,1
862,Male,0,28,98.16,Month-to-month,Fiber optic,0,1,Credit card,4,2748.48,1
863,Female,0,69,63.71,Month-to-month,Fiber optic,0,1,Bank transfer,5,4395.99,1
864,Female,0,59,82.77,Two year,Fiber optic,1,1,Debit Card,7,4883.43,1
865,Female,0,33,84.75,One year,Fiber optic,0,0,Debit Card,0,2796.75,0
866,Male,0,62,104.38,One year,DSL,0,0,Credit card,7,6471.56,1
867,Male,1,50,52.49,One year,DSL,0,0,Debit Card,5,2624.5,0
868,Female,0,19,88.73,Month-to-month,No,1,1,Debit Card,5,1685.87,1
869,Male,0,69,116.16,Month-to-month,Fiber optic,1,1,Debit Card,5,8015.04,0
870,Female,0,66,93.02,Two year,Fiber optic,0,1,UPI,5,6139.32,1
871,Male,0,47,68.99,Month-to-month,Fiber optic,0,0,Debit Card,3,3242.53,1
872,Female,0,39,83.07,Month-to-month,No,1,0,UPI,6,3239.73,1
873,Female,0,68,93.97,One year,Fiber optic,0,0,Bank transfer,6,6389.96,0
874,Male,1,33,81.23,Month-to-month,Fiber optic,0,0,Bank transfer,3,2680.59,1
875,Female,0,13,21.67,Month-to-month,Fiber optic,1,1,Bank transfer,0,281.71,0
876,Male,0,54,39.48,Two year,DSL,1,1,Bank transfer,3,2131.92,0
877,Female,0,7,101.05,Two year,Fiber optic,0,0,Bank transfer,0,707.35,0
878,Female,0,14,47.27,Month-to-month,DSL,0,0,Debit Card,4,661.78,1
879,Male,0,19,93.16,Two year,Fiber optic,0,1,Debit Card,6,1770.04,1
880,Male,0,54,57.21,One year,Fiber optic,0,0,Debit Card,1,3089.34,1
881,Male,0,20,72.19,One year,Fiber optic,1,1,Bank transfer,2,1443.8,0
882,Female,0,29,26.8,Month-to-month,Fiber optic,1,0,Bank transfer,6,777.2,1
883,Male,0,24,38.12,Month-to-month,DSL,1,0,UPI,3,914.88,1
884,Female,0,63,115.72,One year,DSL,0,0,Credit card,3,7290.36,0
885,Female,1,57,109.01,Two year,No,0,0,Debit Card,4,6213.57,0
886,Male,0,8,85.23,One year,No,0,0,Credit card,3,681.84,1
887,Male,0,62,65.96,Month-to-month,DSL,0,0,Bank transfer,0,4089.52,1
888,Female,0,29,87.58,Month-to-month,No,1,0,Bank transfer,0,2539.82,0
889,Female,1,17,81.86,One year,Fiber optic,0,0,Bank transfer,1,1391.62,1
890,Male,1,66,76.86,Month-to-month,Fiber optic,0,0,Credit card,1,5072.76,1
891,Male,0,6,25.92,Month-to-month,DSL,0,0,UPI,6,155.52,1
892,Male,0,58,83.28,Month-to-month,No,1,0,Bank transfer,1,4830.24,1
893,Male,0,69,96.89,Month-to-month,Fiber optic,1,1,UPI,0,6685.41,1
894,Male,0,28,119.41,One year,Fiber optic,1,1,UPI,7,3343.48,1
895,Female,0,62,21.11,One year,Fiber optic,0,0,Debit Card,5,1308.82,1
896,Female,0,41,93.02,Month-to-month,Fiber optic,0,0,Credit card,5,3813.82,1
897,Female,0,69,77.18,Month-to-month,Fiber optic,0,0,Bank transfer,1,5325.42,1
898,Female,0,41,63.41,One year,DSL,0,0,UPI,1,2599.81,0
899,Male,0,49,32.76,Month-to-month,DSL,0,1,Credit card,0,1605.24,1
900,Male,0,49,60.91,Month-to-month,DSL,0,1,Credit card,4,2984.59,0
901,Male,0,71,55.44,Two year,DSL,0,1,Bank transfer,6,3936.24,1
902,Female,0,3,50.28,Month-to-month,Fiber optic,0,0,Debit Card,3,150.84,1
903,Female,0,10,93.09,Two year,Fiber optic,0,0,Debit Card,6,930.9,1
904,Male,0,35,90.07,Month-to-month,Fiber optic,0,1,UPI,2,3152.45,1
905,Male,0,2,78.9,Month-to-month,DSL,0,0,Debit Card,5,157.8,1
906,Female,1,24,113.87,Month-to-month,Fiber optic,0,0,Debit Card,7,2732.88,1
907,Female,0,38,54.99,Two year,DSL,0,1,Debit Card,5,2089.62,1
908,Male,0,22,44.38,Month-to-month,DSL,0,1,Credit card,0,976.36,0
909,Male,0,26,85.59,Month-to-month,DSL,1,1,Bank transfer,6,2225.34,1
910,Female,0,43,39.88,Two year,Fiber optic,1,0,Credit card,7,1714.84,0
911,Male,0,55,51.5,Month-to-month,DSL,0,0,Credit card,0,2832.5,0
912,Male,0,39,42.46,Month-to-month,Fiber optic,0,0,Bank transfer,2,1655.94,1
913,Male,1,29,26.92,Month-to-month,DSL,0,1,Credit card,7,780.68,1
914,Female,0,20,102.75,One year,Fiber optic,1,0,UPI,6,2055.0,1
915,Female,1,41,45.45,Month-to-month,Fiber optic,1,1,UPI,7,1863.45,1
916,Female,1,54,67.3,Month-to-month,No,0,1,Credit card,2,3634.2,1
917,Female,0,20,24.33,Month-to-month,Fiber optic,0,0,Debit Card,1,486.6,1
918,Female,1,19,89.93,Month-to-month,No,0,0,Credit card,6,1708.67,0
919,Female,0,66,53.06,Two year,Fiber optic,0,0,Debit Card,2,3501.96,1
920,Female,0,30,94.47,Two year,Fiber optic,0,1,Credit card,3,2834.1,0
921,Male,0,53,61.24,One year,DSL,0,1,UPI,3,3245.72,0
922,Male,1,34,39.58,One year,DSL,0,1,Debit Card,5,1345.72,0
923,Male,1,22,71.32,One year,DSL,0,0,UPI,3,1569.04,1
924,Male,0,67,33.05,Month-to-month,Fiber optic,1,0,Credit card,6,2214.35,1
925,Male,0,6,64.05,One year,Fiber optic,1,1,Bank transfer,3,384.3,0
926,Male,0,27,51.73,Month-to-month,Fiber optic,0,0,Debit Card,3,1396.71,0
927,Male,0,10,111.2,Month-to-month,No,0,1,Debit Card,7,1112.0,0
928,Female,0,48,26.09,One year,Fiber optic,0,1,Credit card,1,1252.32,0
929,Female,0,70,89.4,Month-to-month,Fiber optic,0,0,Credit card,5,6258.0,1
930,Male,0,59,38.28,Two year,No,0,0,Debit Card,0,2258.52,0
931,Male,0,59,51.9,Month-to-month,DSL,0,0,Bank transfer,5,3062.1,1
932,Female,1,2,61.55,One year,Fiber optic,1,0,Credit card,5,123.1,1
933,Male,0,29,110.8,Month-to-month,DSL,0,1,Credit card,5,3213.2,1
934,Male,0,68,44.26,One year,Fiber optic,0,1,Credit card,2,3009.68,0
935,Female,0,65,29.13,One year,DSL,0,1,Bank transfer,0,1893.45,0
936,Male,1,26,51.87,Month-to-month,Fiber optic,0,1,Debit Card,2,1348.62,0
937,Female,1,10,30.47,Month-to-month,Fiber optic,0,0,UPI,1,304.7,1
938,Male,0,53,32.86,Month-to-month,DSL,1,0,Credit card,1,1741.58,1
939,Female,0,59,77.39,Month-to-month,DSL,1,1,Bank transfer,4,4566.01,0
940,Female,0,22,26.09,One year,Fiber optic,0,0,Debit Card,4,573.98,1
941,Female,0,51,23.09,Two year,No,0,1,Debit Card,7,1177.59,1
942,Male,0,48,91.44,Month-to-month,Fiber optic,1,1,Bank transfer,1,4389.12,1
943,Female,0,21,56.16,One year,Fiber optic,0,0,Credit card,1,1179.36,0
944,Male,0,22,32.54,Two year,DSL,1,0,UPI,2,715.88,1
945,Male,0,30,45.36,Month-to-month,Fiber optic,0,0,Credit card,7,1360.8,0
946,Male,0,25,84.21,One year,Fiber optic,0,1,Debit Card,1,2105.25,0
947,Male,0,28,47.55,One year,Fiber optic,0,0,UPI,6,1331.4,0
948,Female,0,65,69.45,Month-to-month,DSL,0,1,Credit card,0,4514.25,1
949,Female,1,45,32.17,Month-to-month,Fiber optic,1,0,UPI,2,1447.65,0
950,Male,0,68,78.81,Month-to-month,Fiber optic,0,1,Bank transfer,1,5359.08,0
951,Male,1,7,51.61,Two year,No,0,0,Credit card,2,361.27,0
952,Female,0,49,82.7,Two year,No,0,0,Debit Card,2,4052.3,0
953,Male,0,9,100.84,One year,Fiber optic,1,1,Debit Card,3,907.56,0
954,Female,0,36,81.16,Month-to-month,Fiber optic,0,1,UPI,7,2921.76,1
955,Male,0,1,49.57,Month-to-month,DSL,1,0,Bank transfer,4,49.57,0
956,Male,0,10,45.57,Month-to-month,Fiber optic,0,1,Credit card,7,455.7,1
957,Female,0,36,52.74,Month-to-month,Fiber optic,0,1,Bank transfer,2,1898.64,1
958,Male,0,46,36.46,One year,DSL,0,0,Bank transfer,7,1677.16,0
959,Female,0,32,38.12,Two year,DSL,0,0,UPI,5,1219.84,1
960,Male,0,32,99.07,Two year,Fiber optic,0,1,UPI,6,3170.24,1
961,Male,0,6,58.47,One year,DSL,0,0,Credit card,6,350.82,0
962,Male,0,48,63.6,Month-to-month,Fiber optic,0,0,Debit Card,2,3052.8,0
963,Female,0,38,79.4,Month-to-month,Fiber optic,0,1,Credit card,5,3017.2,1
964,Male,0,17,78.97,Month-to-month,DSL,0,0,Bank transfer,6,1342.49,0
965,Male,0,27,26.74,One year,DSL,0,0,UPI,3,721.98,0
966,Male,1,54,103.15,One year,Fiber optic,1,1,Bank transfer,1,5570.1,0
967,Male,0,50,37.73,Month-to-month,Fiber optic,0,0,UPI,2,1886.5,1
968,Female,0,35,92.31,Month-to-month,DSL,1,1,Debit Card,3,3230.85,1
969,Female,1,25,97.27,Month-to-month,Fiber optic,0,1,Bank transfer,7,2431.75,1
970,Male,0,28,91.49,Month-to-month,Fiber optic,0,0,UPI,0,2561.72,1
971,Female,0,15,77.9,Month-to-month,Fiber optic,0,0,Credit card,7,1168.5,0
972,Male,0,4,21.46,Month-to-month,Fiber optic,0,0,Credit card,3,85.84,1
973,Male,0,27,56.04,Month-to-month,No,0,0,Credit card,4,1513.08,0
974,Male,0,26,80.48,Two year,Fiber optic,0,1,Bank transfer,4,2092.48,0
975,Female,0,19,58.75,Month-to-month,DSL,0,1,UPI,1,1116.25,1
976,Female,0,17,106.35,Month-to-month,No,0,0,UPI,7,1807.95,0
977,Female,0,43,50.88,Month-to-month,Fiber optic,1,0,UPI,5,2187.84,0
978,Female,1,41,49.35,Month-to-month,DSL,1,0,Bank transfer,1,2023.35,1
979,Female,0,42,46.6,Month-to-month,Fiber optic,0,0,UPI,6,1957.2,1
980,Female,0,50,53.28,Month-to-month,Fiber optic,0,0,Debit Card,5,2664.0,1
981,Female,0,40,75.74,Month-to-month,Fiber optic,1,0,Bank transfer,5,3029.6,1
982,Female,0,39,90.7,Month-to-month,Fiber optic,1,1,Debit Card,5,3537.3,0
983,Female,0,23,86.26,One year,DSL,0,0,Debit Card,5,1983.98,1
984,Male,0,52,100.77,Month-to-month,Fiber optic,0,0,Credit card,4,5240.04,1
